symbol,side,entry_time,entry_price,stop_price,target_price,qty,exit_time,exit_price,exit_reason,r_multiple,pnl
NFLX,long,2026-05-04 10:05:00-04:00,91.38999938964844,91.14999816894533,93.29999923706055,416.6645474012187,2026-05-04 11:30:00-04:00,91.7300033569336,session_end,1.416675991434884,137.50095366947622
NFLX,short,2026-05-06 10:35:00-04:00,88.26499938964844,88.57000305175781,87.63500213623047,332.373089672421,2026-05-06 11:30:00-04:00,87.75969696044922,session_end,1.65670938409265,164.62519871519987
NFLX,short,2026-05-18 11:00:00-04:00,89.48999786376953,89.83500244140625,88.07250213623047,298.6083901539613,2026-05-18 11:30:00-04:00,89.48500061035156,session_end,0.014484600326755059,-1.493862103208584
NFLX,short,2026-05-21 11:05:00-04:00,88.6050033569336,88.75000335693359,88.0250015258789,710.3884338125343,2026-05-21 11:10:00-04:00,88.75000335693359,stop,-1.0,-110.11020724094
NFLX,long,2026-05-26 10:45:00-04:00,87.62000274658203,87.31000183105469,89.06999969482422,328.7255479779962,2026-05-26 11:30:00-04:00,87.72000122070312,session_end,0.3225747703066852,29.58479772264005
NFLX,short,2026-05-27 10:35:00-04:00,88.20999908447266,88.4398989868164,87.64500045776367,444.545942672132,2026-05-27 11:00:00-04:00,88.4398989868164,stop,-1.0,-106.64652823435299
NFLX,long,2026-06-03 10:55:00-04:00,81.73760223388672,81.54999969482422,82.43500137329102,539.089737434722,2026-06-03 11:25:00-04:00,81.54999969482422,stop,-1.0,-106.52550089963538
NFLX,long,2026-06-11 11:15:00-04:00,80.25499725341797,80.06999633789063,81.8650016784668,540.9127205184202,2026-06-11 11:30:00-04:00,80.54000091552734,session_end,1.540552711844589,148.75297902411043
NFLX,long,2026-06-12 10:00:00-04:00,79.7020034790039,79.25999877929688,81.09499740600586,229.7642499589881,2026-06-12 11:30:00-04:00,80.60749816894531,session_end,2.048608737738745,205.75266577664382
NFLX,long,2026-06-17 10:10:00-04:00,77.92990112304688,77.66009948730469,79.81999969482422,384.03920228011873,2026-06-17 11:30:00-04:00,78.01499938964844,session_end,0.31541049173949604,28.840678398283746
NFLX,short,2026-06-29 10:15:00-04:00,75.38500213623047,75.78000213623046,73.36499786376953,263.04509303362835,2026-06-29 10:25:00-04:00,75.78000213623046,stop,-1.0,-106.53326267861843
NFLX,short,2026-06-29 10:55:00-04:00,75.4000015258789,75.89999725341796,73.36499786376953,205.67671573446108,2026-06-29 11:30:00-04:00,75.62999725341797,session_end,-0.4599953857027623,-49.36153303053693
NFLX,long,2026-06-30 11:05:00-04:00,72.20500183105469,72.10000274658204,72.93250274658203,974.7119634918986,2026-06-30 11:30:00-04:00,72.7249984741211,session_end,4.952392163017792,497.0998293375338
NFLX,long,2026-07-10 10:35:00-04:00,73.11070251464844,72.85999725341797,74.78499984741211,428.05189471438763,2026-07-10 11:30:00-04:00,73.11990356445312,session_end,0.03670066499413943,-0.3419921448859453
NFLX,long,2026-07-23 10:15:00-04:00,68.48600006103516,68.23,69.45999908447266,419.18522100813794,2026-07-23 11:30:00-04:00,68.68000030517578,session_end,0.7578132729975644,77.13018300563922
NFLX,short,2026-07-27 10:50:00-04:00,70.4800033569336,70.90999938964843,69.32500076293945,251.3575376748898,2026-07-27 11:05:00-04:00,70.90999938964843,stop,-1.0,-110.5963193699224
NFLX,short,2026-07-28 09:50:00-04:00,73.11499786376953,73.49000122070312,72.35000228881836,285.26886178893335,2026-07-28 10:00:00-04:00,73.49000122070312,stop,-1.0,-109.82946941736358
NFLX,short,2026-07-28 10:20:00-04:00,73.4800033569336,73.77,72.49250030517578,365.10245424136514,2026-07-28 11:30:00-04:00,73.22000122070312,session_end,0.8965694688091079,91.27639350332825
