symbol,side,entry_time,entry_price,stop_price,target_price,qty,exit_time,exit_price,exit_reason,r_multiple,pnl
AAPL,long,2026-05-04 10:10:00-04:00,276.1050109863281,274.840107421875,282.7949981689453,79.05741023287887,2026-05-04 11:30:00-04:00,276.8500061035156,session_end,0.5889738460098385,58.106810498655065
AAPL,short,2026-05-05 10:15:00-04:00,279.30499267578125,280.009990234375,277.7449951171875,142.66867576905796,2026-05-05 10:20:00-04:00,280.009990234375,stop,-1.0,-102.00775486267713
AAPL,short,2026-05-06 10:20:00-04:00,285.82000732421875,286.7400012207031,280.5350036621094,108.21918594984143,2026-05-06 11:30:00-04:00,284.739990234375,session_end,1.1739394076100962,115.79637841530898
AAPL,short,2026-05-08 11:10:00-04:00,293.114990234375,294.780009765625,288.9550018310547,60.491154878465615,2026-05-08 11:30:00-04:00,292.8500061035156,session_end,0.1591477612640635,15.424284551365396
AAPL,short,2026-05-15 11:25:00-04:00,301.9695129394531,302.81000854492186,297.9150085449219,120.01632909165663,2026-05-15 11:30:00-04:00,301.989990234375,session_end,-0.02436335751030503,-3.6577730571672253
AAPL,short,2026-05-22 11:25:00-04:00,311.0050048828125,311.405009765625,308.625,252.08847138680056,2026-05-22 11:30:00-04:00,311.0,session_end,0.012512054296212773,-1.2592114561948096
AAPL,short,2026-05-27 10:45:00-04:00,312.42999267578125,313.22001220703123,309.74501037597656,127.62219584795261,2026-05-27 11:00:00-04:00,313.22001220703123,stop,-1.0,-102.10024929937242
AAPL,short,2026-06-15 10:20:00-04:00,295.510009765625,296.34861328125,293.3800048828125,119.01097835670231,2026-06-15 10:45:00-04:00,296.34861328125,stop,-1.0,-100.9931346314662
AAPL,short,2026-07-02 10:35:00-04:00,305.3800048828125,306.6598010253906,292.89500427246094,77.19439855676477,2026-07-02 10:45:00-04:00,306.6598010253906,stop,-1.0,-99.56503748715217
AAPL,short,2026-07-15 10:30:00-04:00,324.4800109863281,325.6299853515625,321.5,85.04315059821577,2026-07-15 11:25:00-04:00,325.6299853515625,stop,-1.0,-98.64787463269515
AAPL,short,2026-07-16 10:45:00-04:00,330.3800048828125,331.04999877929686,323.02500915527344,144.49529299950333,2026-07-16 11:30:00-04:00,330.65008544921875,session_end,-0.40310899520643007,-40.47032350633794
AAPL,long,2026-07-20 10:30:00-04:00,327.1199951171875,326.40999267578127,331.9949951171875,135.7829994983965,2026-07-20 10:50:00-04:00,326.40999267578127,stop,-1.0,-97.76409114030662
AAPL,short,2026-07-29 09:55:00-04:00,342.8699951171875,343.69001342773436,339.24501037597656,116.37376752023964,2026-07-29 11:30:00-04:00,339.8299865722656,session_end,3.707244711273024,352.6135099910779
