symbol,side,entry_time,entry_price,stop_price,target_price,qty,exit_time,exit_price,exit_reason,r_multiple,pnl
NVDA,short,2026-05-08 10:05:00-04:00,216.25999450683597,217.82000305175782,210.3499984741211,64.10221298179437,2026-05-08 11:30:00-04:00,216.27999877929688,session_end,-0.012823181338350377,-1.9233402636529813
NVDA,long,2026-05-15 09:45:00-04:00,227.05499267578125,225.0309033203125,232.9199981689453,49.39543124775184,2026-05-15 10:00:00-04:00,225.0309033203125,stop,-1.0,-100.47472090984098
NVDA,long,2026-05-19 10:20:00-04:00,218.8500061035156,217.89000366210934,224.18499755859375,103.09975799986506,2026-05-19 11:30:00-04:00,220.4900054931641,session_end,1.708328353046832,168.05254261268752
NVDA,short,2026-05-20 11:25:00-04:00,225.2449951171875,225.9000048828125,221.1949996948242,153.67182307327204,2026-05-20 11:30:00-04:00,225.25,session_end,-0.007640928540545257,-2.3058276967976807
NVDA,long,2026-05-26 11:15:00-04:00,214.58999633789065,213.590107421875,217.90499877929688,100.64466654798632,2026-05-26 11:30:00-04:00,214.44000244140625,session_end,-0.1500105602551291,-16.102532361385823
NVDA,long,2026-06-03 09:55:00-04:00,217.22999572753903,216.02559326171874,226.81500244140625,83.42100258436479,2026-06-03 10:05:00-04:00,216.02559326171874,stop,-1.0,-101.30667123965374
NVDA,long,2026-06-11 11:05:00-04:00,200.7400054931641,199.5199932861328,203.56999969482422,81.52327815098886,2026-06-11 11:30:00-04:00,200.6699981689453,session_end,-0.05738247848284275,-6.522459346403821
NVDA,long,2026-07-16 11:15:00-04:00,206.57009887695312,205.8300061035156,209.92499542236328,134.29960874538662,2026-07-16 11:30:00-04:00,207.02999877929688,session_end,0.621408448845723,60.42138085935327
NVDA,short,2026-07-22 11:20:00-04:00,212.41000366210935,213.5658984375,206.32999420166018,86.51166684506043,2026-07-22 11:30:00-04:00,212.2250061035156,session_end,0.16004705837624833,15.139330487761441
NVDA,long,2026-07-27 10:50:00-04:00,199.28599548339844,198.30000732421874,208.36000061035153,101.57300175363287,2026-07-27 11:05:00-04:00,198.30000732421874,stop,-1.0,-101.165507038957
